,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
8256,4256,4256,90a755dc-a527-479f-b56d-f8aa2c290ef2,21,Group,Toronto,43.65419441,-79.46771009,fulltime,22380.27,139,6,150,41,27,7,5,0,0,0,0,9756.11
8264,4264,4264,ac9a5a82-ccb3-4865-b8a9-89b2d06e5a8a,19,Group,Toronto,43.66439152,-79.37681263,unemployed,0,111,0,12,0,0,0,0,0,0,0,0,93.13
8265,4265,4265,698ec210-14bb-4924-9087-c82c09aafb51,30,Group,Toronto,43.66524926,-79.33197312,fulltime,20778.12,117,0,14,26,0,0,5,0,7,0,0,34197.04
8272,4272,4272,3120601d-a607-40b7-96a3-a0be44cfbdd9,69,Group,Toronto,43.68094082,-79.35682604,fulltime,35106.3,143,7,8,24,16,10,0,0,0,0,0,35123.33
8278,4278,4278,f7e815ce-12dd-4a17-9ade-790c2f911ab6,72,Group,Toronto,43.67767535,-79.39156487,unemployed,68537.7,136,7,7,12,14,13,1,14,0,7,0,71398.93
8284,4284,4284,408da143-1b6d-4671-8fcf-8d5152fbdf3c,54,Group,Toronto,43.65503451,-79.42537625,unemployed,0,109,0,6,0,0,0,0,0,6,0,0,2214.90041
8286,4286,4286,4f7e4624-9aae-4ada-b7e2-ffed9761e65d,83,Group,Toronto,43.68482159,-79.37844901,unemployed,99747.9,147,6,6,28,17,11,5,6,0,0,0,85207.47
8295,4295,4295,d483ef0f-30b9-4a73-8805-3c3c8c7f19da,29,Group,Toronto,43.71396632,-79.3925366,fulltime,40907.13,151,7,13,39,14,9,6,0,0,0,0,24207.77
8296,4296,4296,9bba61ff-1154-491d-8171-1365a6032720,45,Group,Toronto,43.65242988,-79.41278151,fulltime,84385.4,153,6,144,20,17,11,1,0,0,0,0,89318.15
8298,4298,4298,102edebc-2fa5-46af-82b4-624c16501799,18,Group,Toronto,43.65807059,-79.35718483,unemployed,0,110,0,12,0,0,0,0,0,0,0,0,130.64
8302,4302,4302,668936ab-cb6f-4627-aef8-b2e90932bfdb,63,Group,Toronto,43.64255146,-79.4312667,fulltime,42652.15,144,7,6,27,27,9,5,14,0,0,0,29388.43
8303,4303,4303,eb3292c3-df58-49fa-af6e-d30ab5afb9ae,30,Group,Toronto,43.64548252,-79.480877,unemployed,35341.02,142,6,13,29,15,8,0,0,0,7,0,3182.69
8307,4307,4307,8e50e781-4484-4e55-8db2-1638f4cf7161,26,Group,Toronto,43.66812338,-79.29671309,fulltime,39988.41,148,7,150,26,14,10,0,0,0,7,0,39795.39
8315,4315,4315,681b341d-06e3-4b4d-a7a9-c94974ffd3a8,65,Group,Toronto,43.68948351,-79.41184558,fulltime,104598.8,146,8,9,40,18,11,0,13,0,7,0,93900.67
8319,4319,4319,bd36362e-f779-41ef-afbf-064a75b75aeb,33,Group,Toronto,43.67559195,-79.45892707,fulltime,63540,116,0,13,28,0,0,5,0,2,0,0,24014.30982
8331,4331,4331,4002e35b-320c-4230-91c7-dfdee7b03275,45,Group,Toronto,43.66008617,-79.34627612,fulltime,43868,148,4,9,12,15,7,0,0,0,0,0,45444.84
8335,4335,4335,e684f341-86cf-43d6-a019-0536a3c68032,40,Group,Toronto,43.67280991,-79.3889462,fulltime,153404,147,8,11,12,17,11,1,12,0,0,0,168853.36
8337,4337,4337,36e33f2f-4a97-4c5b-8a05-b22e17142823,68,Group,Toronto,43.6397347,-79.3920867,fulltime,44096.15,143,6,6,19,18,9,5,0,7,0,0,37559.74
8339,4339,4339,1dd64470-d470-4f01-b199-9dae4b23b7e4,29,Group,Toronto,43.69140098,-79.3925441,fulltime,48267.78,154,6,12,19,23,9,0,0,0,7,0,51333.03
8345,4345,4345,d39594a7-3e37-415f-95e4-58d2f75f34a0,55,Group,Toronto,43.66046092,-79.37494866,parttime,31147.75,138,7,13,34,14,6,5,0,2,0,0,17798.62621
8346,4346,4346,f5640ecb-8026-4958-a270-f25bdfe836b7,67,Group,Toronto,43.72268116,-79.39960635,fulltime,150774.5,142,8,7,27,19,11,5,0,0,0,0,147690.82
8349,4349,4349,3b185e90-a600-421b-8b06-730033927b09,84,Group,Toronto,43.6518052,-79.37412833,unemployed,40599.3,140,6,138,31,28,10,0,21,0,7,0,35991.79
8355,4355,4355,9ff3e916-9a00-4f27-aecb-b985308240f7,48,Group,Toronto,43.65069683,-79.35666403,fulltime,46839.1,141,6,7,18,14,10,0,14,0,0,0,47085.38
8377,4377,4377,7eba6937-ca28-4c23-8a1f-9bcf5ccd741d,41,Group,Toronto,43.63815787,-79.4141427,fulltime,32466.5,141,7,8,26,23,9,0,0,0,7,0,32829.47
8380,4380,4380,f1a3520d-6187-432c-9c30-99c5314c028d,56,Group,Toronto,43.66734166,-79.42106764,fulltime,57642.6,143,5,138,20,15,10,0,0,0,0,0,59429
8391,4391,4391,7e38e093-dc0b-42b0-8671-18b5befe9a83,47,Group,Toronto,43.6481732,-79.37026976,unemployed,0,114,0,8,0,0,0,0,0,6,0,0,3195.575113
8392,4392,4392,867d8635-03ae-4e11-b91d-a79251d1b3dd,35,Group,Toronto,43.66400293,-79.40305462,fulltime,106939,148,8,14,31,17,11,1,0,0,7,0,116602.48
8396,4396,4396,3da68deb-6317-4553-be12-002071e5a3d6,54,Group,Toronto,43.67031176,-79.39429856,fulltime,88545.4,142,8,8,19,18,12,5,0,7,0,0,87299.95
8413,4413,4413,0dcfc488-14ae-41bf-afcb-72c653049949,36,Group,Toronto,43.73186933,-79.39479294,fulltime,147020,147,6,9,41,18,10,0,0,0,7,0,142373.03
8415,4415,4415,869cab8d-dca8-46ee-b8ea-dbcae753805b,92,Group,Toronto,43.7123876,-79.39603062,unemployed,51374.4,0,0,0,20,0,0,5,5,7,0,0,21907.15
8421,4421,4421,8adcff29-89b9-412c-931e-1e01d1860c4c,59,Group,Toronto,43.67269988,-79.28587343,fulltime,114530.8,141,7,142,32,27,10,5,12,7,0,0,117409.73
8430,4430,4430,0fba4975-1ef0-43bf-abe0-4d93c794dc38,26,Group,Toronto,43.71265387,-79.41204278,fulltime,98176.32,146,6,14,12,13,9,0,0,0,0,0,108402.65
8442,4442,4442,76fb827b-bec9-4b77-a4a8-4e5003bd56c9,41,Group,Toronto,43.69772084,-79.42391882,fulltime,157851,148,7,10,31,27,10,2,0,0,0,0,174053.62
8448,4448,4448,7764a962-0e82-4df8-b194-cc396621286a,21,Group,Toronto,43.64425608,-79.40225996,parttime,18003.48,143,6,13,14,22,8,0,12,0,0,0,14782.33
8453,4453,4453,fea1092f-7e50-414c-80f0-209cdaa7545e,89,Group,Toronto,43.67748891,-79.35955876,unemployed,41297.2,36,7,133,25,13,6,0,19,0,0,0,53373.92
8470,4470,4470,5b94896d-d87b-4f05-baab-c0c1be27564e,49,Group,Toronto,43.67599283,-79.40018447,fulltime,99564.3,148,6,148,42,12,12,7,0,0,0,0,88703.8
8481,4481,4481,9067378f-aaea-44d9-b3f9-73a4eb7d18db,93,Group,Toronto,43.66476505,-79.30732599,unemployed,54913.6,32,7,1,33,15,14,5,5,0,0,0,51719.9
8505,4505,4505,37fc5c6a-5b5f-4d4b-abc8-b470fb7a1b21,27,Group,Toronto,43.69475219,-79.4101024,fulltime,91174.71,149,6,13,40,17,9,6,0,0,0,0,81202.07
8510,4510,4510,c81a3167-d206-412b-9b76-183c6dd269dc,81,Group,Toronto,43.66109074,-79.48061768,unemployed,37492.7,147,6,132,19,13,9,1,6,0,0,0,34309.19
8512,4512,4512,74df8d59-4e42-4410-aa11-e30059f2e35a,46,Group,Toronto,43.67658289,-79.41391438,fulltime,72323.9,150,7,10,26,14,10,7,0,7,0,0,71511.01
8520,4520,4520,7490b4f6-4dcc-45ee-abdc-99993433888e,83,Group,Toronto,43.68217408,-79.30071238,unemployed,35599.2,138,4,4,28,19,8,0,6,0,7,0,17489.05
8530,4530,4530,8f795a06-c76a-4a8d-b883-d034612adcbc,31,Group,Toronto,43.68016874,-79.44498193,unemployed,24399.21,153,5,12,18,16,8,0,0,0,7,0,8633.33
8533,4533,4533,3792947a-0b39-4ea0-bf7e-f353c329201e,37,Group,Toronto,43.64263961,-79.40564892,fulltime,108259,144,4,10,25,18,9,1,0,0,0,0,118159.27
8536,4536,4536,58e84e02-4578-47b6-924f-1e6a1ddafb75,23,Group,Toronto,43.68220781,-79.39611795,fulltime,31060.26,143,6,17,19,26,9,0,13,0,7,0,28920.6
8537,4537,4537,7aeda3f0-e9b0-4d45-9754-27a2982eae9b,41,Group,Toronto,43.64257921,-79.41396449,unemployed,0,111,0,8,0,0,0,0,0,6,0,0,2930.566979
8542,4542,4542,18477c8b-c12c-416e-ae3b-e9ff26b156c7,26,Group,Toronto,43.65005502,-79.37495045,fulltime,36808.53,149,6,13,18,23,10,1,0,0,0,0,37632.81
8547,4547,4547,155d3408-7ac4-478b-9725-49c4e5e24d95,68,Group,Toronto,43.63924655,-79.42945803,parttime,30719.2,148,7,140,26,25,9,5,0,7,0,0,23420.71
8590,4590,4590,cde83be5-d50f-4a29-8e80-bf3e6cc9c0d5,47,Group,Toronto,43.65098104,-79.43061359,fulltime,36038.2,149,6,139,27,16,9,0,0,0,0,0,32398.14
8599,4599,4599,52ee651d-9be8-4259-bd08-a337b585b013,82,Group,Toronto,43.64683926,-79.39026872,unemployed,49528.5,142,7,140,32,27,11,5,5,7,0,0,40727.23
8603,4603,4603,21e55e0a-d333-4532-b6ac-8ee1fe4dc7f9,61,Group,Toronto,43.63915539,-79.47095575,parttime,15070.8,149,5,6,34,20,8,5,0,5,0,0,10658.80049
8617,4617,4617,3f0b9e56-67a7-4599-8b95-c668973191eb,33,Group,Toronto,43.72880867,-79.40596922,fulltime,179554,151,7,13,29,16,13,5,0,0,0,0,185708.82
8619,4619,4619,003a389e-a23a-40ee-8f7a-9620abe0b58e,28,Group,Toronto,43.6570037,-79.35522536,unemployed,41104.47,151,6,12,19,13,8,0,0,0,7,0,19065.57
8622,4622,4622,d57e2229-8c6e-41d3-8d7e-46971d579f1a,19,Group,Toronto,43.66417897,-79.40713174,unemployed,0,115,0,15,0,0,0,1,0,0,0,0,26.47
8624,4624,4624,bd97e088-7a69-43ae-bb3e-53943e98ab12,75,Group,Toronto,43.65891108,-79.46553814,unemployed,28736.4,140,7,13,18,16,10,0,0,0,0,0,26622.49
8634,4634,4634,d5379648-e6e6-4daa-ac27-02833908ec26,84,Group,Toronto,43.67057286,-79.40958626,unemployed,44874.2,144,5,4,27,23,7,0,6,0,7,0,26395.91
8638,4638,4638,24ab71f6-3dec-4944-88dc-b86ba1a7d66a,54,Group,Toronto,43.64560171,-79.38961506,fulltime,80812.8,141,8,8,19,18,13,5,0,7,0,0,79815.24
8651,4651,4651,bfcce477-1026-4c58-bca1-74cb0a790bd6,24,Group,Toronto,43.64624732,-79.43200161,parttime,8491.23,152,6,19,47,15,9,5,0,6,0,0,8312.155267
8654,4654,4654,31c8b26c-0917-4ffd-b701-702b432f452c,27,Group,Toronto,43.71681852,-79.40078111,fulltime,35754.51,154,6,18,26,15,8,0,14,0,7,0,34641.83
8663,4663,4663,9bd4c5af-b9db-42a1-a5ba-6748d54b00d9,24,Group,Toronto,43.65574079,-79.36788599,parttime,6268.35,154,7,144,34,12,8,5,0,13,0,0,7113.402441
8668,4668,4668,48133fc2-5184-4262-a07e-460ca468c9e2,71,Group,Toronto,43.6757466,-79.45778826,parttime,32337.05,149,4,7,33,13,10,5,13,2,0,0,17249.47076
8670,4670,4670,7c981756-0aa5-492e-a035-231c7a08e563,98,Group,Toronto,43.72014415,-79.40246101,unemployed,39280.5,31,5,2,27,20,10,5,6,0,0,0,35443.68
8674,4674,4674,bc24d1ab-614e-4ea1-8e9b-db62cc14f34a,33,Group,Toronto,43.66881783,-79.35206948,fulltime,129875,147,8,150,40,17,10,0,0,0,7,0,120492.87
8676,4676,4676,17dc1b88-dda6-42d1-81d6-9729201ee3b0,60,Group,Toronto,43.68815075,-79.39023574,fulltime,71774.95,140,6,8,18,23,12,1,0,0,0,0,77263.9
8705,4705,4705,1c29a1f7-cbc7-4877-91ed-6484ba12d375,82,Group,Toronto,43.63660791,-79.42328016,unemployed,15771.7,138,6,10,25,23,8,0,7,0,0,0,10339.64
8715,4715,4715,367cf94f-6497-4c6a-8aa7-41589a78ed0a,35,Group,Toronto,43.63843082,-79.44387844,fulltime,52343,157,6,19,34,15,7,5,0,0,0,0,29509.58
8717,4717,4717,262e0058-7c44-4fab-8d0f-be7233a3ba95,26,Group,Toronto,43.67654112,-79.40560792,fulltime,38621.22,151,6,15,25,14,9,5,13,7,0,0,33390.05
8725,4725,4725,c9af1fa5-a60b-44d7-ad46-a93fec1eb2a7,68,Group,Toronto,43.658374,-79.38456377,parttime,24857.7,142,7,5,18,15,9,0,0,0,0,0,23470.65
8730,4730,4730,95c81f49-6b18-4e29-8a92-dceb9168feba,41,Group,Toronto,43.70333979,-79.43706621,fulltime,161443,145,6,14,19,13,9,0,0,0,7,0,178204.32
8733,4733,4733,b424ef7e-d453-46d5-8b65-73b5a1b40d64,35,Group,Toronto,43.69165298,-79.41079522,fulltime,332900,157,5,14,12,23,10,0,0,0,7,0,375004.2
8734,4734,4734,71d0645f-3ab9-427e-8e1f-ebbe12c4702b,34,Group,Toronto,43.71652649,-79.4201963,fulltime,333621,150,8,16,34,19,11,5,0,0,0,0,364204.16
8739,4739,4739,39f8ef7b-c5cf-4da0-91e8-e820afed2cc0,22,Group,Toronto,43.66424908,-79.42979932,parttime,13325.73,145,6,10,28,26,7,5,0,6,0,0,8931.620609
8741,4741,4741,d56e2631-2422-4492-950f-4f79168cb16c,56,Group,Toronto,43.67026718,-79.32654613,fulltime,62776.2,143,7,135,25,18,9,0,0,0,0,0,64012.71
8743,4743,4743,39f9b910-c9e2-4316-bee8-4a67b9262e4e,38,Group,Toronto,43.63963032,-79.38074674,fulltime,91498,148,7,142,19,15,9,1,0,0,0,0,97925.6
8749,4749,4749,11e66894-0d5d-4041-aa8d-253a4dae00ff,72,Group,Toronto,43.64788477,-79.43567655,unemployed,20094.2,140,6,7,33,24,9,6,0,4,0,0,11376.40821
8754,4754,4754,817638f3-c6e6-4130-95a2-198b78b75a00,65,Group,Toronto,43.66761935,-79.37857497,fulltime,42281.65,147,6,8,13,13,11,0,0,0,0,0,42956.84
8760,4760,4760,20a1c3c0-60ea-4df3-a857-13479449c30d,58,Group,Toronto,43.68158317,-79.39521719,fulltime,251446.35,147,7,145,20,20,12,0,0,0,7,0,280295.84
8762,4762,4762,b884cd4a-95a9-4ba6-a019-11fb677a0d55,25,Group,Toronto,43.6757466,-79.45778826,parttime,10866.24,146,6,12,33,18,9,6,0,6,0,0,8218.057291
8766,4766,4766,78ba09f2-1ac9-439b-a2e6-ad376fcb1860,33,Group,Toronto,43.67605911,-79.30527864,fulltime,165257,160,6,14,34,14,10,0,0,0,7,0,163457
8772,4772,4772,c3a4d3af-7988-46a6-8611-f5af39665039,46,Group,Toronto,43.67024678,-79.38506697,fulltime,48572.7,146,7,15,25,20,9,0,0,0,7,0,47823.71
8774,4774,4774,19999f93-be90-4056-8e67-d3385db47651,48,Group,Toronto,43.64308292,-79.40183269,fulltime,63147.7,149,7,10,19,17,10,5,0,7,0,0,60595.78
8793,4793,4793,a55d032c-d96f-4056-ac5f-7339cce96c4a,19,Group,Toronto,43.67215556,-79.45455371,unemployed,0,115,0,12,0,0,0,1,0,0,0,0,84.02
8802,4802,4802,8f98d43f-3956-4a91-910a-2538f11ccb04,30,Group,Toronto,43.64011767,-79.47036536,parttime,11944.02,139,7,11,33,14,8,0,0,6,7,0,9754.906984
8808,4808,4808,fa06bd62-7325-4f37-9e68-766362d8682a,66,Group,Toronto,43.72158878,-79.40814883,fulltime,67485.15,146,6,137,21,14,9,1,0,0,7,0,71121.07
8827,4827,4827,07d49e58-bfcc-4626-bcd0-17cc16e7ad27,39,Group,Toronto,43.66128997,-79.33831033,fulltime,87429,145,6,10,18,20,9,0,0,0,0,0,94650.28
8830,4830,4830,559c2091-a803-40be-827c-fd9f4469e5a2,39,Group,Toronto,43.676007,-79.33773278,fulltime,86822,151,7,14,40,26,10,1,0,0,7,0,73310.12
8835,4835,4835,7158eec2-b60a-4a14-8a27-8e6722a822b1,31,Group,Toronto,43.72030056,-79.40089884,fulltime,82113.9,152,6,14,18,20,9,0,13,0,0,0,88345.56
8841,4841,4841,829a5311-94d0-45c1-9c9f-8cd5df13312a,91,Group,Toronto,43.63934463,-79.39297156,unemployed,27605.2,37,7,3,26,20,8,2,13,0,7,0,35187.18
8843,4843,4843,0af10b1a-e7a9-4825-b359-f60d50fb6627,28,Group,Toronto,43.6656625,-79.3187005,fulltime,30918.69,151,7,13,32,13,9,0,0,0,7,0,31284.15
8850,4850,4850,62738667-4e5c-4ca6-be92-763098380cee,86,Group,Toronto,43.67271849,-79.40239955,unemployed,50960,38,7,5,25,13,8,5,7,7,0,0,48083.52
8859,4859,4859,e64c11cf-6d2d-4191-89b8-15e8673e23f1,90,Group,Toronto,43.66955839,-79.38465688,unemployed,10631.6,36,7,10,26,16,9,2,19,2,7,0,10790.05382
8868,4868,4868,f1dca75a-21e1-41c2-ac8f-4f9ba9585b75,37,Group,Toronto,43.64623743,-79.37896931,fulltime,71495,143,7,9,13,18,10,1,0,0,0,0,76183.19
8870,4870,4870,a501d5fc-e0eb-4a93-a433-67cfc92e0c3a,80,Group,Toronto,43.68144579,-79.3924296,unemployed,73539.2,146,8,5,19,20,11,1,6,0,0,0,78753.93
8871,4871,4871,f390e2e2-091e-453f-9070-59b3dc35945b,52,Group,Toronto,43.63963498,-79.41518189,parttime,32265.55,142,6,13,40,17,9,5,0,2,0,0,17370.19382
8875,4875,4875,3ecb87ad-8ae9-45c6-be24-3201a4512dce,73,Group,Toronto,43.65569799,-79.4149595,unemployed,34563.2,145,5,7,24,14,7,0,0,0,0,0,34824.84
8876,4876,4876,879522a8-cef0-46a3-a499-2edad5a217fd,71,Group,Toronto,43.63257319,-79.35422641,fulltime,79473.2,140,6,9,27,15,8,0,14,0,7,0,66760.5
8881,4881,4881,3ae6c583-afc5-41fb-b413-571060d16b61,45,Group,Toronto,43.65498757,-79.40605637,fulltime,35864.4,146,7,7,28,13,8,1,0,0,7,0,17796.1
8888,4888,4888,8674df34-b217-4465-ba11-778524a38ba3,20,Group,Toronto,43.64372142,-79.41907588,parttime,7409.49,142,7,13,28,12,10,5,0,7,0,0,3034.1
8889,4889,4889,31df7788-c04d-4446-8c93-2c2379b85e80,22,Group,Toronto,43.67063202,-79.45511229,parttime,9142.65,138,7,11,28,22,10,5,0,6,0,0,7257.809133
8898,4898,4898,00bbee94-fa4f-4ff0-a2f2-69213d6a01bc,41,Group,Toronto,43.67890274,-79.30729023,fulltime,122178.1,140,7,8,33,14,10,5,0,0,0,0,120176.81
8911,4911,4911,903223c6-59ca-486b-b602-59fabf9c6d2c,53,Group,Toronto,43.70895485,-79.39305293,fulltime,78816.4,148,6,7,33,22,10,5,0,0,0,0,67070.89
8913,4913,4913,2b13a251-7c69-44fa-99ee-d3e9d651ebcc,70,Group,Toronto,43.68201738,-79.42048444,fulltime,38627,141,5,142,25,26,7,1,0,0,7,0,36622.6
8917,4917,4917,12a7d924-556e-4ab9-9b60-836fe64782ff,59,Group,Toronto,43.63800729,-79.38654325,fulltime,58505.1,138,7,9,25,25,10,1,0,0,0,0,60810.69
8925,4925,4925,513142d9-e69d-471f-90d0-898f9ba5c3cb,65,Group,Toronto,43.66830646,-79.40131155,fulltime,49070.35,144,6,8,28,19,11,6,0,0,0,0,29744.69
8928,4928,4928,28208b06-441f-471a-abc8-30ec5110c6e1,22,Group,Toronto,43.68346859,-79.34878351,parttime,17269.56,148,5,13,34,15,9,0,0,1,7,0,8516.26
8932,4932,4932,d3052523-5b5e-49c9-a027-e3ecb7d4c444,78,Group,Toronto,43.70881867,-79.39354569,unemployed,28839.3,148,7,6,33,16,11,6,7,4,0,0,17282.18571
8934,4934,4934,5ac6fe00-173e-45a1-8ff7-b8ced905d1a9,29,Group,Toronto,43.66104142,-79.41063504,fulltime,38241.72,145,5,13,33,15,9,5,0,0,0,0,22032.94
8950,4950,4950,77bfc40b-02df-4c73-b511-2b0a1b56def4,92,Group,Toronto,43.64909234,-79.38850423,unemployed,39470.9,32,6,1,19,23,9,5,6,7,0,0,43482.3
8951,4951,4951,2aee24d5-13f0-4d0c-939d-d134f1195920,24,Group,Toronto,43.66989643,-79.41275891,parttime,18975.33,148,6,12,12,19,8,0,0,0,0,0,16854.86
8959,4959,4959,de00d884-a89c-44ac-9bfa-fdb7edb1663c,29,Group,Toronto,43.67413147,-79.39890473,fulltime,34413.06,159,7,12,24,29,7,1,13,0,0,0,34394.98
8963,4963,4963,fdfb6875-7cc2-4f2f-bd2e-96e0ba3aec5f,58,Group,Toronto,43.66551681,-79.43899739,parttime,34118.2,147,7,6,33,21,7,0,13,0,7,0,16728.93
8974,4974,4974,cf416ed7-19a7-49ea-80d0-819eb21b1aec,38,Group,Toronto,43.64697167,-79.42579448,fulltime,47570,143,6,9,39,13,9,5,11,0,0,0,35536.98
8984,4984,4984,34333b94-ee0c-4046-9a1d-adab5bdbe8a6,63,Group,Toronto,43.63912663,-79.43714658,parttime,28117.15,144,7,11,27,15,8,5,0,7,0,0,20063.55
8987,4987,4987,b01d914f-888a-4cd9-b6e1-4b3bc75b0bc9,44,Group,Toronto,43.72734233,-79.4087985,fulltime,144500.4,149,7,139,34,12,13,5,13,0,0,0,135664.56
9004,5004,5004,d85b6ef3-5353-47dc-96db-813197d919fc,41,Group,Toronto,43.65736089,-79.38293514,fulltime,100282.6,135,6,10,24,15,12,0,0,0,7,0,109217.45
9016,5016,5016,67498b76-6e14-447c-8687-e590ef545f1f,43,Group,Toronto,43.67093796,-79.28913226,fulltime,116492.2,142,8,10,34,19,10,1,0,0,7,0,107679.93
9018,5018,5018,d471330d-43bd-4595-a292-e59935e17fcd,29,Group,Toronto,43.65022205,-79.48439179,fulltime,47130.27,149,6,14,18,21,8,1,0,0,7,0,49154.36
9025,5025,5025,e8c4e1c7-0cbb-4850-a1a2-87a9d122f575,92,Group,Toronto,43.65380212,-79.43108175,unemployed,22677.9,34,7,0,27,19,10,5,7,3,0,0,12304.42207
9029,5029,5029,ee18e75c-6dc3-4531-99ba-b9e6a4fb25c3,44,Group,Toronto,43.66453476,-79.34606748,fulltime,50173.2,145,6,10,33,20,9,5,0,0,0,0,37583.37
9036,5036,5036,43af0fc7-87dc-4029-87f1-03ef365077c2,80,Group,Toronto,43.64964698,-79.362228,unemployed,26485.2,143,7,4,12,14,7,1,7,0,0,0,24055.1
9062,5062,5062,19c323ea-aef6-4ed7-b3e7-18e9b75528da,39,Group,Toronto,43.67510113,-79.42664375,fulltime,95508,141,7,144,24,13,11,0,0,0,7,0,103251.04
9063,5063,5063,c3da61a5-4f8d-4296-96fa-90e4f957cc48,25,Group,Toronto,43.66596847,-79.34523217,unemployed,33873.18,152,6,19,25,14,9,0,0,0,0,0,12880
9065,5065,5065,569d6642-2a93-499b-8282-94ae8177dd23,31,Group,Toronto,43.67709588,-79.44380978,fulltime,26628.03,153,7,12,18,28,8,0,0,0,0,0,25149.92
9076,5076,5076,b137f560-5285-483c-b1d7-e1778233ad3d,60,Group,Toronto,43.73297072,-79.40311334,fulltime,254346.65,148,7,7,27,12,11,0,13,0,7,0,266560.5
9077,5077,5077,6194a709-e6ab-466e-b45a-aba52ececd8a,47,Group,Toronto,43.67638386,-79.45555117,fulltime,47770.8,143,7,14,19,24,8,0,0,0,7,0,47677.77
9078,5078,5078,8c434cac-1f76-4d56-abc2-3c8157613f34,42,Group,Toronto,43.6806175,-79.41869956,unemployed,0,117,0,8,0,0,0,0,0,6,0,0,3108.35969
9082,5082,5082,0e958c9a-c2f5-4754-8110-5a22782d2abc,60,Group,Toronto,43.66767021,-79.38642051,parttime,29241.05,141,7,14,32,12,8,5,0,7,0,0,18856.8
9099,5099,5099,c36ddd4e-7640-4dd9-af1d-5fa1f009bf20,20,Group,Toronto,43.63866355,-79.41229345,parttime,6056.82,146,6,12,26,16,8,5,0,7,0,0,2502.01
9104,5104,5104,9736c93d-2fed-4f59-811e-6336ec99b562,65,Group,Toronto,43.69902421,-79.39946144,fulltime,62957.45,143,6,9,33,17,8,1,0,0,7,0,46287.85
9129,5129,5129,95af16cf-b2e0-4f8c-9464-ff83f5a88ec0,26,Group,Toronto,43.64581573,-79.39067342,fulltime,40748.4,146,5,11,12,18,6,1,0,0,0,0,43229.18
9138,5138,5138,06a169d2-c99e-46c4-b43c-a8dd36313adf,53,Group,Toronto,43.65539262,-79.38982396,parttime,27368.85,145,6,6,27,27,8,6,0,3,0,0,15035.96096
9141,5141,5141,6dc96583-b675-4b58-8deb-be2bad7e8369,35,Group,Toronto,43.66692206,-79.46533214,fulltime,87805,144,7,14,19,21,10,2,12,0,0,0,94860.14
9143,5143,5143,2bb1fba6-b0b3-41e6-9129-19ebaacda807,54,Group,Toronto,43.70567867,-79.39267262,fulltime,54799.8,145,7,136,19,21,9,0,0,0,7,0,54805.17
9163,5163,5163,524c750d-9b86-44f5-b8de-b151066e4999,32,Group,Toronto,43.639182,-79.38639173,fulltime,34911.69,153,6,14,19,27,8,0,0,0,0,0,34195.76
9167,5167,5167,cb95fb9c-925e-4b07-924e-c04bdfdeddce,46,Group,Toronto,43.64108759,-79.427704,parttime,32472,150,6,149,19,15,8,1,0,0,0,0,29072.74
9171,5171,5171,8196dccd-cceb-4d81-95ed-af6394df0cf1,42,Group,Toronto,43.64008574,-79.45380711,fulltime,64794.4,141,7,11,18,12,9,1,14,0,0,0,68143.8
9174,5174,5174,bcfe897a-2651-455a-b020-a3c1dd675e76,52,Group,Toronto,43.65797259,-79.34916402,fulltime,168302.5,147,8,141,40,20,11,1,0,0,7,0,166564.92
9181,5181,5181,101b974a-3939-444a-8e41-61aa990b2c18,27,Group,Toronto,43.68677067,-79.40545778,fulltime,55700.37,146,7,152,41,19,8,5,0,0,0,0,40016.66
9191,5191,5191,618f53c6-ecf4-4c75-b881-98e72ba883f5,47,Group,Toronto,43.66301869,-79.38633454,fulltime,35890.8,144,7,142,25,16,7,5,0,7,0,0,29171.73
9200,5200,5200,0579853a-d7e1-496d-a944-25a29ff346df,81,Group,Toronto,43.65410494,-79.40716511,unemployed,27338.5,141,6,134,24,25,9,1,6,0,7,0,24716.02
9206,5206,5206,3055fabe-8863-47c9-aed0-8db0826e13ca,48,Group,Toronto,43.6793579,-79.29777075,fulltime,170645.2,140,8,10,19,18,12,1,10,0,7,0,190008.99
9221,5221,5221,d6daeef8-e267-4654-b627-6be101529ca1,85,Group,Toronto,43.64858694,-79.3664395,unemployed,53541.6,141,7,4,20,21,8,5,7,7,0,0,48106.67
9222,5222,5222,f6e01d51-95bc-48fa-95e7-618b917c7bdd,89,Group,Toronto,43.63597107,-79.40610456,unemployed,11240.6,36,6,4,19,15,8,0,6,0,0,0,6933.13
9238,5238,5238,84f3b5e2-22d7-4f79-9dc0-f0e6bc477522,27,Group,Toronto,43.6695889,-79.3124231,fulltime,31030.23,151,7,13,34,28,9,5,0,2,0,0,16098.56666
9251,5251,5251,44147d3e-baaa-4a9a-9b77-c9449e60b514,77,Group,Toronto,43.67699245,-79.43151006,unemployed,26404,138,6,3,34,28,8,5,0,3,0,0,14072.63154
9261,5261,5261,f72ebd2d-e528-4490-952d-6fa864eddee1,25,Group,Toronto,43.65694581,-79.37423841,parttime,16889.07,153,7,14,19,16,9,5,0,9,0,0,9218.896277
